Svc,BatteryNode,P_BESS,E_BESS,f1,Annual_Revenue,f2,f3,f4,s_m_PS,s_m_PS_BESS,f5,f5_PS,threshold_peak_demand,P_CB_max,p_1,p_2,p_3,p_4,p_5,Time
PS,bus3052,750,3000,1327500.0,-6562.5,0.2420600909731682,0.5246844885998195,1.0500096126006562,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.604603370004,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.77504390478134
PS,bus3053,750,3000,1327500.0,-6562.5,0.2420599916299331,0.5284581066866689,0.25716801362728087,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.6045736341243,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.93923147519429
PS,bus3054,750,3000,1327500.0,-6562.5,0.242059995429102,0.5289975477665507,0.36713604041981585,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.60449782036,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.803920849164328
PS,bus3068,750,3000,1327500.0,-6562.5,0.2419956833453705,0.6131532389976949,0.2739782100319998,4310,3572,82.87703016241299,0.4660309427230107,1500,2361.6046034752644,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.7508620262146
PS,bus3069,750,3000,1327500.0,-6562.5,0.2419956685728053,0.6139535598528417,0.40487249086215604,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.6046032648023,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.710029709339143
PS,bus3070,750,3000,1327500.0,-6562.5,0.2419956662892383,0.6142911957195266,0.5292795784936903,4310,3572,82.87703016241299,0.4660309427230107,1500,2361.604603370051,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.772528545061743
PS,bus3071,750,3000,1327500.0,-6562.5,0.2419956647637619,0.6146870713397624,0.6499751780531087,4310,3570,82.830626450116,0.4662629612844957,1500,2361.604573844563,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.775863349437717
PS,bus3072,750,3000,1327500.0,-6562.5,0.2419956635075743,0.6148874193427674,0.766061648055308,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.604494259771,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.884192661444345
PS,bus3073,750,3000,1327500.0,-6562.5,0.2419956653285143,0.6139905064741155,0.520998456110262,4310,3571,82.8538283062645,0.4661469520037531,1500,2361.604494259811,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.884894943237303
PS,bus3074,750,3000,1327500.0,-6562.5,0.2419956646298398,0.6145745502347567,0.6339232017216799,4310,3572,82.87703016241299,0.4660309427230107,1500,2361.604468189697,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.890318365891776
PS,bus3075,750,3000,1327500.0,-6562.5,0.24199540307287,0.6274947455958182,0.30489538025374724,4310,3572,82.87703016241299,0.4660309427230107,1500,2361.604468189666,1.4634703196347032,94.55593607305936,3.980593607305936,0,0,19.970193314552308
PS,bus3001,1500,3000,1519650.0,-7511.25,0.2437857531051432,0.0354108771630941,0.01831494245253931,4310,3561,82.62180974477958,0.5223706624177802,1500,2361.604573739348,1.434931506849315,94.58333333333331,3.981735159817352,0,0,20.05069525241852
PS,bus3002,1500,3000,1519650.0,-7511.25,0.2437976109105541,0.2033736955717224,0.14978711204215112,4310,3566,82.73781902552204,0.521790616014068,1500,2361.6046032648023,1.434931506849315,94.58447488584476,3.980593607305936,0,0,20.043558899561564
PS,bus3003,1500,3000,1519650.0,-7511.25,0.2437976098094367,0.2033221656701034,0.035874195798874464,4310,3565,82.71461716937355,0.5219066252948104,1500,2361.6043851495065,1.434931506849315,94.58447488584476,3.980593607305936,0,0,20.069602421919505
PS,bus3004,1500,3000,1519650.0,-7511.25,0.2437976111003827,0.2033817738589212,0.149062562302286,4310,3564,82.69141531322506,0.5220226345755528,1500,2361.604494365001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.97589486837387
PS,bus3005,1500,3000,1519650.0,-7511.25,0.2438015220082847,0.4493044450581043,0.053852208713014535,4310,3569,82.80742459396751,0.5214425881718405,1500,2361.60449782036,1.434931506849315,94.58447488584476,3.980593607305936,0,0,21.02952740192413
PS,bus3006,1500,3000,1519650.0,-7511.25,0.2438015066983193,0.4497049108931561,0.18069981002167776,4310,3570,82.830626450116,0.5213265788910981,1500,2361.6045737393238,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.833661758899687
PS,bus3007,1500,3000,1519650.0,-7511.25,0.243801501163107,0.4501472823573012,0.3006544118039978,4310,3570,82.830626450116,0.5213265788910981,1500,2361.604573739349,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.76754734516144
PS,bus3008,1500,3000,1519650.0,-7511.25,0.2438017749518091,0.4602498758769263,0.06997336114577847,4310,3569,82.80742459396751,0.5214425881718405,1500,2361.604494365001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.846694691975912
PS,bus3015,1500,3000,1519650.0,-7511.25,0.2438694257148372,0.4852828473163112,0.08895022115156546,4310,3569,82.80742459396751,0.5214425881718405,1500,2361.604573844564,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.89337191184362
PS,bus3022,1500,3000,1519650.0,-7511.25,0.2438699438806728,0.5080533388558748,0.10717942302301829,4310,3570,82.830626450116,0.5213265788910981,1500,2361.60460337001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.764852809906007
PS,bus3030,1500,3000,1519650.0,-7511.25,0.2438692530311452,0.530026137131368,0.13147161738548427,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604603370073,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.80381586551666
PS,bus3031,1500,3000,1519650.0,-7511.25,0.2438701888173323,0.546231449288571,0.15878187885383332,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.6044978203804,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.790043207009635
PS,bus3032,1500,3000,1519650.0,-7511.25,0.2438029275327354,0.563548806521394,0.18650667363978612,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.6044647342924,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.75755112171173
PS,bus3033,1500,3000,1519650.0,-7511.25,0.2438037578888801,0.5914282210561334,0.2148878810481626,4310,3569,82.80742459396751,0.5214425881718405,1500,2361.6045737393547,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.75228341023127
PS,bus3034,1500,3000,1519650.0,-7511.25,0.2438042840407876,0.6106079780132236,0.2438078836520916,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604573844579,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.67420377731323
PS,bus3035,1500,3000,1519650.0,-7511.25,0.2438692331179098,0.5307088826421936,0.16576408947281562,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604573844579,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.70739289522171
PS,bus3036,1500,3000,1519650.0,-7511.25,0.2438691881488691,0.5324300653582225,0.19556543503089957,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.6045737393238,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.64727530082067
PS,bus3037,1500,3000,1519650.0,-7511.25,0.2438691735274236,0.5332950908581549,0.22214802435214284,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604494365001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.612004355589548
PS,bus3038,1500,3000,1519650.0,-7511.25,0.2438691428415411,0.5348848093474841,0.242360037969891,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604573844563,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.53279245297114
PS,bus3039,1500,3000,1519650.0,-7511.25,0.2438691275597405,0.5363537042359535,0.253768799908454,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604603370073,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.58726028998693
PS,bus3040,1500,3000,1519650.0,-7511.25,0.2438692500898841,0.5314862299718338,0.28516379502430883,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.6046032648023,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.617251785596213
PS,bus3046,1500,3000,1519650.0,-7511.25,0.2438692229284982,0.5322184101562335,0.42450374095733073,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604573844579,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.652031457424165
PS,bus3047,1500,3000,1519650.0,-7511.25,0.2438692226562782,0.5325924605060326,0.544286087352899,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604573739322,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.696586175759634
PS,bus3048,1500,3000,1519650.0,-7511.25,0.2438692211492507,0.5324665354063618,0.555530485320517,4310,3570,82.830626450116,0.5213265788910981,1500,2361.6044977151296,1.434931506849315,94.58447488584476,3.980593607305936,0,0,20.995649321873984
PS,bus3049,1500,3000,1519650.0,-7511.25,0.2438692154099492,0.5328818166795362,0.6846328173396218,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.6045736341275,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.757263215382896
PS,bus3050,1500,3000,1519650.0,-7511.25,0.2438692038196398,0.5331763820469263,0.8088510479642455,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604494365001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.53591090043386
PS,bus3051,1500,3000,1519650.0,-7511.25,0.2438692095599591,0.5337816528242508,0.9296076837612335,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604603370004,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.58784447113673
PS,bus3052,1500,3000,1519650.0,-7511.25,0.2438692090269649,0.5342452424002528,1.0458783952656243,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.60449782036,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.53953868150711
PS,bus3053,1500,3000,1519650.0,-7511.25,0.2438691033859527,0.5379944254754317,0.25754236368668143,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604494154587,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.399061195055644
PS,bus3054,1500,3000,1519650.0,-7511.25,0.2438691126713708,0.5385622212742205,0.3669324920783659,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.604494259811,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.510296249389647
PS,bus3068,1500,3000,1519650.0,-7511.25,0.2438051786270738,0.6230954189010425,0.27331309120204716,4310,3569,82.80742459396751,0.5214425881718405,1500,2361.604573844579,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.49731147289276
PS,bus3069,1500,3000,1519650.0,-7511.25,0.2438051712693821,0.6239251948236529,0.4035961499290988,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604497820348,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.45978347460429
PS,bus3070,1500,3000,1519650.0,-7511.25,0.2438051673840826,0.624273501117855,0.5273956368627624,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.60460337001,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.48765929142634
PS,bus3071,1500,3000,1519650.0,-7511.25,0.2438051676120909,0.624682930476721,0.64748710624365,4310,3572,82.87703016241299,0.5210945603296131,1500,2361.60449782036,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.563546681404112
PS,bus3072,1500,3000,1519650.0,-7511.25,0.243805162417758,0.624892006326754,0.7629679847317208,4310,3571,82.8538283062645,0.5212105696103556,1500,2361.604497820384,1.434931506849315,94.58447488584476,3.980593607305936,0,0,19.581545225779216
