Svc,BatteryNode,P_BESS,E_BESS,Total_Investment,Annual_Revenue,f1,f2,f3,f4,s_m_PS,s_m_PS_BESS,f5,f5_PS,threshold_peak_demand,P_CB_max,p_1,p_2,p_3,p_4,p_5,Time
STK,bus2017,750,3000,1327500.0,98576.15372700982,15.864624231851115,1.3904470658657495,-0.0205992201199692,-8.620388760210082,10292,9369,91.0318694131364,0.4252567464693936,540,896.130159137088,17.058219178082194,2.889269406392694,9.77054794520548,70.05936073059361,0.2226027397260274,25.208909980456035
STK,bus2018,750,3000,1327500.0,98576.15257256516,15.864624452685566,1.3904470277443757,-0.0166617961451507,-12.43566327120868,10292,9364,90.98328799067237,0.4254996535817138,540,896.1299454398011,17.058219178082194,2.889269406392694,9.77054794520548,70.05936073059361,0.2226027397260274,25.13543799320857
STK,bus2019,750,3000,1327500.0,98576.15761032712,15.864623489008904,1.3904469339942702,-0.0246970125400986,1.1138163655102955,10292,9365,90.99300427516518,0.4254510721592497,540,896.1300866374955,17.058219178082194,2.889269406392694,9.77054794520548,70.05936073059361,0.2226027397260274,25.194629585742952
STK,bus2021,750,3000,1327500.0,98576.15980870112,15.864623068480585,1.390446690183595,-0.0205019105848623,1.1589633115383833,10292,9364,90.98328799067237,0.4254996535817138,540,896.1301121445312,17.058219178082194,2.889269406392694,9.77054794520548,70.05936073059361,0.2226027397260274,25.30887229045232
STK,bus2014,1500,3000,1519650.0,108255.99137007532,16.656780356475334,1.8514556331226055,0.2113845588129991,-2.0867862338163476,10286,9093,88.40171106358157,0.4934711558237702,540,896.130083366342,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.089901343981424
STK,bus2016,1500,3000,1519650.0,108255.99129993089,16.656780369466137,1.8514555923503435,0.2149072656498591,-5.318497537853109,10286,9088,88.35310130274159,0.4937142046279701,540,896.1302070114345,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.05979438225428
STK,bus2017,1500,3000,1519650.0,108255.99326497148,16.65678000553912,1.851455561528844,0.220220527775949,-8.7242342976377,10286,9084,88.3142134940696,0.4939086436713301,540,896.1301916681618,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.11265126069387
STK,bus2018,1500,3000,1519650.0,108255.99315205388,16.656780026451543,1.8514555190482849,0.2270241025628854,-12.456948772946397,10286,9089,88.36282325490959,0.4936655948671302,540,896.1301016159606,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.05609080791473
STK,bus2019,1500,3000,1519650.0,108255.94946044424,16.656788118174198,1.8514559621839208,0.2134741850262283,0.9303107288983758,10286,9086,88.33365739840559,0.4938114241496501,540,896.1302102825737,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.11268537044525
STK,bus2021,1500,3000,1519650.0,108255.95982572596,16.65678619851476,1.851455729647559,0.2208257552336316,0.9745222601066841,10286,9091,88.38226715924557,0.4935683753454502,540,896.1300982278497,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.582745484511054
STK,bus2014,3000,3000,1623600.0,106422.2361119594,18.392555963329425,1.8514556984207504,0.211095327055351,-2.0896046926041225,10286,9091,88.38226715924557,0.5233568897883664,540,896.1301158778842,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,27.62426153024038
STK,bus2016,3000,3000,1623600.0,106422.23922905757,18.392555299329267,1.851455669599781,0.214632354379683,-5.321648221269117,10286,9088,88.35310130274159,0.5235027190708863,540,896.1301884944992,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,27.937030601501466
STK,bus2017,3000,3000,1623600.0,106422.23936912786,18.392555269491677,1.851455637572724,0.2199411005267763,-8.727894650597193,10286,9086,88.33365739840559,0.5235999385925663,540,896.1300834638107,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,28.06490981578827
STK,bus2018,3000,3000,1623600.0,106422.24034459917,18.392555061698065,1.8514556001810152,0.2267394703328578,-12.460608529434431,10286,9090,88.37254520707758,0.5234054995492063,540,896.1301592540697,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,25.47753689686457
STK,bus2019,3000,3000,1623600.0,106422.1971309169,18.39256426702324,1.8514560361636057,0.2131851686507994,0.9278106184075555,10286,9085,88.3239354462376,0.5236485483534062,540,896.1301592345469,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,20.959963285923003
STK,bus2021,3000,3000,1623600.0,106422.20901057012,18.392561736433446,1.85145580721388,0.2205279723433903,0.9723311707046879,10286,9091,88.38226715924557,0.5233568897883664,540,896.1301052518952,14.58219178082192,4.737442922374429,9.393835616438356,64.25342465753424,7.03310502283105,20.849741192658744
STK,bus2026,250,1000,455850.0,32905.73500509549,16.39348033655423,1.915050063268195,-0.1281712738169874,0.4661812611572423,15506,13400,86.41816071198247,0.1985402143217933,480,820.7067417640417,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,30.616573937733968
STK,bus2027,250,1000,455850.0,32905.817602666095,16.39343067182836,1.9150443371375865,-0.1250119060589248,0.5091772391078587,15506,13401,86.4246098284535,0.1985079687394381,480,820.7069231715238,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.72080394426982
STK,bus2028,250,1000,455850.0,32905.83067283809,16.393422812945623,1.915043551668928,-0.1247655551415936,0.2494331543164925,15506,13397,86.39881336256933,0.198636951068859,480,820.7068180132828,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,32.077442554632825
STK,bus2029,250,1000,455850.0,32905.83687808835,16.393419081831325,1.915043257051608,-0.1246200520305089,0.020376673601071146,15506,13398,86.40526247904037,0.1986047054865037,480,820.7068180132741,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,34.771168398857114
STK,bus2030,250,1000,455850.0,32905.839279057865,16.39341763816846,1.9150430206078397,-0.1244934864123638,-0.77347997223847,15506,13402,86.43105894492454,0.1984757231570829,480,820.7068469223378,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.0810130238533
STK,bus2031,250,1000,455850.0,32905.84048295373,16.393416914286068,1.9150429513211449,-0.1242656135748752,-3.8292406700991584,15506,13402,86.43105894492454,0.1984757231570829,480,820.7067887576111,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,34.57905003627141
STK,bus2032,250,1000,455850.0,32905.84939633932,16.393411554818446,1.915042268243344,-0.1236050015908803,0.5674013999146579,15506,13399,86.41171159551142,0.1985724599041485,480,820.706741886764,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.16559695800145
STK,bus2033,250,1000,455850.0,32905.90820647429,16.39337619335425,1.915038135966602,-0.1206635484278711,0.6264320434320443,15506,13393,86.37301689668516,0.1987659333982798,480,820.7067418812343,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,34.241178456942244
STK,bus2034,250,1000,455850.0,32905.90849998562,16.393376016871542,1.9150380927758428,-0.1207792395917455,0.6262563752811806,15506,13402,86.43105894492454,0.1984757231570829,480,820.7068143779236,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.744697531064354
STK,bus2035,250,1000,455850.0,32905.939338431424,16.393357474325988,1.91503596448728,-0.1188805930677355,0.6911949583803695,15506,13395,86.38591512962725,0.1987014422335693,480,820.7067233863365,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,34.181879969437915
STK,bus2036,250,1000,455850.0,32905.936774409405,16.39335901602022,1.9150344337059328,-0.1169849381289295,0.7580982990054013,15506,13399,86.41171159551142,0.1985724599041485,480,820.7067093493858,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,35.060541888078056
STK,bus2037,250,1000,455850.0,32905.92655413272,16.393365161266914,1.915034024100524,-0.1160023545759507,0.8249561030797236,15506,13400,86.41816071198247,0.1985402143217933,480,820.7067995183869,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,34.00712955792745
STK,bus2038,250,1000,455850.0,32905.963205151114,16.393343123764865,1.9150314039839944,-0.1136151070872795,0.894311913307199,15506,13398,86.40526247904037,0.1986047054865037,480,820.7067851223665,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.883042347431186
STK,bus2039,250,1000,455850.0,32906.079277380246,16.393273332249446,1.915022399916372,-0.1024523547548379,0.9184584363795357,15506,13394,86.3794660131562,0.1987336878159246,480,820.7068212894762,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,33.894669405619304
STK,bus2040,250,1000,455850.0,32906.09386193862,16.393264562930582,1.915021396152638,-0.1021022848694059,0.9183600885553557,15506,13401,86.4246098284535,0.1985079687394381,480,820.7067093493831,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,28.066019586722057
STK,bus2041,250,1000,455850.0,32906.09391842354,16.393264528967677,1.9150213668535396,-0.1021699905077109,0.9180856730948151,15506,13396,86.39236424609828,0.1986691966512142,480,820.7067126255846,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.89100282986959
STK,bus2042,250,1000,455850.0,32906.08922134438,16.39326735319939,1.9150215511073467,-0.1012046508137318,0.9755983739000489,15506,13399,86.41171159551142,0.1985724599041485,480,820.7068181304561,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.954136284192405
STK,bus2043,250,1000,455850.0,32906.14532289096,16.39323362084904,1.9150175319089948,-0.095547976711853,1.0367144380149385,15506,13392,86.36656778021411,0.1987981789806351,480,820.7067093493775,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.983126958211265
STK,bus2044,250,1000,455850.0,32906.23741770316,16.393178246965963,1.915011561295482,-0.0822378072656817,1.1032990582518922,15506,13396,86.39236424609828,0.1986691966512142,480,820.7068321676353,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.89433180888494
STK,bus2049,250,1000,455850.0,32906.25761017947,16.393166105869415,1.9150102728902232,-0.0805611481069153,1.1015740726223062,15506,13396,86.39236424609828,0.1986691966512142,480,820.7067093553383,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,28.020393228530885
STK,bus2050,250,1000,455850.0,32906.27519264604,16.393155534101197,1.915009034660719,-0.0791651117582063,1.0646658155211117,15506,13399,86.41171159551142,0.1985724599041485,480,820.7068506682856,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.90509087642034
STK,bus2051,250,1000,455850.0,32906.29726773188,16.393142261082392,1.915007652407363,-0.0778582591730571,1.0195814784569244,15506,13399,86.41171159551142,0.1985724599041485,480,820.7068320504553,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,28.079335562388103
STK,bus2052,250,1000,455850.0,32906.31787608825,16.393129869975564,1.915006387913759,-0.0769544216151552,1.0195258903874864,15506,13397,86.39881336256933,0.198636951068859,480,820.7068142551528,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.95278103748957
STK,bus2053,250,1000,455850.0,32906.29878372786,16.393141349564814,1.9150066358647464,-0.0736181515510364,1.2366407536785136,15506,13398,86.40526247904037,0.1986047054865037,480,820.7068181364984,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.987166515986125
STK,bus2054,250,1000,455850.0,32906.30054598739,16.39314028997733,1.9150064671161091,-0.0723986532428516,-0.583883891645462,15506,13404,86.44395717786664,0.1984112319923724,480,820.7067093554231,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.812281696001687
STK,bus2055,250,1000,455850.0,32906.30123875963,16.393139873436667,1.915006375830552,-0.0714460796944251,-3.052951997786966,15506,13399,86.41171159551142,0.1985724599041485,480,820.7067417640619,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.83750284910202
STK,bus2056,250,1000,455850.0,32906.30071427535,16.39314018879143,1.915006340633897,-0.07071551526224,-6.253053446570194,15506,13402,86.43105894492454,0.1984757231570829,480,820.706814372336,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.85359427134196
STK,bus2057,250,1000,455850.0,32906.322230892816,16.393127251581028,1.9150045604934565,-0.0659879520958378,1.3112374739943256,15506,13393,86.37301689668516,0.1987659333982798,480,820.7068181365644,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.968325301011404
STK,bus2058,250,1000,455850.0,32906.31975382783,16.39312874095511,1.915005883116491,-0.0642655698770837,1.3110654831729307,15506,13391,86.36011866374307,0.1988304245629903,480,820.7067126255788,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,28.11743670701981
STK,bus2059,250,1000,455850.0,32906.32565988805,16.39312518984437,1.9150043697024084,-0.0614635952979229,-1.4079010247267414,15506,13403,86.43750806139559,0.1984434775747277,480,820.7068467870045,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,28.095648658275604
STK,bus2060,250,1000,455850.0,32906.32501636955,16.393125576769826,1.9150044086277165,-0.0603798824455218,-3.852649940003187,15506,13396,86.39236424609828,0.1986691966512142,480,820.7067888747943,9.13013698630137,8.178082191780822,14.328767123287673,67.90182648401827,0.4611872146118722,27.855474897225697
STK,bus2026,500,1000,523000.0,38627.27586617732,15.966715178307672,2.078981987693345,-0.0799072236157162,0.9101540901485505,15506,10448,67.38036888946213,0.3129720666026664,480,820.7067418812494,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.744441270828247
STK,bus2027,500,1000,523000.0,38627.32840085115,15.96668939361878,2.0789778751736643,-0.0735247103345397,0.9724688352416253,15506,10449,67.3868180059332,0.3129398210203111,480,820.7067418812494,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.779482885201773
STK,bus2028,500,1000,523000.0,38627.33696021805,15.96668519257882,2.078977264629455,-0.0722485764705055,0.6825780162063753,15506,10450,67.39326712240424,0.3129075754379559,480,820.7067093493869,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.87995706399282
STK,bus2029,500,1000,523000.0,38627.341464097066,15.966682982021725,2.0789769810660403,-0.0716948112809653,0.43543034943507997,15506,10449,67.3868180059332,0.3129398210203111,480,820.7068180132662,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.91548357009888
STK,bus2030,500,1000,523000.0,38627.342953370666,15.966682251068727,2.07897685099381,-0.071212491245299,-0.3306497703200877,15506,10445,67.36102154004901,0.3130688033497321,480,820.7068181304576,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.94740240573883
STK,bus2031,500,1000,523000.0,38627.342115757725,15.966682662178998,2.07897681428752,-0.0707265900493725,-3.154835049237583,15506,10441,67.33522507416484,0.3131977856791529,480,820.7067993974655,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.879700871308646
STK,bus2032,500,1000,523000.0,38627.34757230403,15.966679984042306,2.078976316639821,-0.0709635393891394,1.0471236091436744,15506,10456,67.43196182123049,0.3127141019438246,480,820.7067851311402,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.93609789212545
STK,bus2033,500,1000,523000.0,38627.38481669768,15.96666170407884,2.078973320034909,-0.0657509682568775,1.1237528760136235,15506,10450,67.39326712240424,0.3129075754379559,480,820.7068506623045,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.972457162539165
STK,bus2034,500,1000,523000.0,38627.38556918825,15.966661334748444,2.078973243757534,-0.0657286137203053,1.1234814715564854,15506,10460,67.45775828711467,0.3125851196144037,480,820.7067417640619,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.988939670721688
STK,bus2035,500,1000,523000.0,38627.40536115552,15.96665162064506,2.07897168292462,-0.0627440473510007,1.2033383232332924,15506,10448,67.38036888946213,0.3129720666026664,480,820.7068143723463,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.119704707463583
STK,bus2036,500,1000,523000.0,38627.427174310935,15.966640914533048,2.0789700491785377,-0.0596545053471919,1.2878385219332003,15506,10453,67.41261447181735,0.3128108386908903,480,820.7068469186565,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.13765470981598
STK,bus2037,500,1000,523000.0,38627.43780146327,15.966635698626158,2.078969227697813,-0.0580723770217588,1.3722859289291265,15506,10456,67.43196182123049,0.3127141019438246,480,820.7067093493869,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.08169909318288
STK,bus2038,500,1000,523000.0,38627.46076691658,15.96662442697423,2.0789673476864783,-0.0542813224305412,1.4590773950400184,15506,10444,67.35457242357798,0.3131010489320872,480,820.7067418812363,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.975205079714456
STK,bus2039,500,1000,523000.0,38627.53166866485,15.966589627840303,2.078960799234638,-0.0368302881701137,1.4901304988932973,15506,10446,67.36747065652006,0.3130365577673768,480,820.7067418812331,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.08230276107788
STK,bus2040,500,1000,523000.0,38627.54023214703,15.966585424824752,2.078960125327766,-0.0362326134007452,1.489867969652856,15506,10438,67.3158777247517,0.3132945224262186,480,820.7069555680904,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.112399391333263
STK,bus2041,500,1000,523000.0,38627.54064632834,15.966585221541784,2.0789600648736104,-0.036172867394342,1.4891618402222728,15506,10441,67.33522507416484,0.3131977856791529,480,820.7067418812363,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.02728588978449
STK,bus2042,500,1000,523000.0,38627.54108470006,15.966585006386005,2.078960142817486,-0.0349143486797543,1.54069751585159,15506,10442,67.34167419063589,0.3131655400967976,480,820.7068027908497,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.902035574118297
STK,bus2043,500,1000,523000.0,38627.57832797286,15.966566727155818,2.078957127365574,-0.0262848630690164,1.5935578323438733,15506,10443,67.34812330710692,0.3131332945144425,480,820.7068505451291,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.02914143403371
STK,bus2044,500,1000,523000.0,38627.65122985157,15.966530946561829,2.078951433100109,-0.0063816387620588,1.6491775102541393,15507,10447,67.36957503063132,0.3130260358968204,480,820.7067418812494,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.985527606805167
STK,bus2049,500,1000,523000.0,38627.66517333924,15.966524103046163,2.078950383913953,-0.0040787921060401,1.611088222117258,15507,10451,67.39536983297866,0.3128970618850838,480,820.7068505451304,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.12941475311915
STK,bus2050,500,1000,523000.0,38627.67799421767,15.966517810515644,2.078949394653893,-0.0022325786164901,1.5506642574799008,15507,10443,67.343780228284,0.313155009908557,480,820.7068505451291,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.98196190595627
STK,bus2051,500,1000,523000.0,38627.69191391007,15.966510978688245,2.078948414435178,-0.0006013130963564,1.4901790434499227,15507,10437,67.30508802476301,0.313348470926162,480,820.7067702589914,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.995199704170226
STK,bus2052,500,1000,523000.0,38627.70441152036,15.96650484482727,2.0789474309515907,0.0004195573606459,1.4899688884809352,15507,10445,67.35667762945766,0.3130905229026888,480,820.7067418812459,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,28.039547777175905
STK,bus2053,500,1000,523000.0,38607.54627119006,15.9764036772691,2.0774083000169843,0.0072154736761027,1.7379989203956836,15507,10444,67.35022892887083,0.3131227664056228,480,820.7068506623045,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.081386923789974
STK,bus2054,500,1000,523000.0,38607.54721974897,15.97640321122769,2.077408256287664,0.0091246162601733,-0.04053974580098817,15507,10443,67.343780228284,0.313155009908557,480,820.7067093493831,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.04302353064219
STK,bus2055,500,1000,523000.0,38607.54713209641,15.976403254292723,2.077408215559436,0.010603104626114,-2.3796739270094425,15507,10440,67.3244341265235,0.3132517404173596,480,820.7068319293218,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.08284749984741
STK,bus2056,500,1000,523000.0,38607.5474045176,15.976403120448062,2.0774081651174985,0.0116656645775418,-5.258111855290533,15507,10443,67.343780228284,0.313155009908557,480,820.7068143868029,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.134389718373612
STK,bus2057,500,1000,523000.0,38607.562569957336,15.976395669440242,2.077408304503573,0.019421059885032,1.7709585639925927,15507,10444,67.35022892887083,0.3131227664056228,480,820.7068143723469,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.00503621498744
STK,bus2058,500,1000,523000.0,38607.561305253,15.97639629080821,2.077408502167277,0.0219273429666284,1.770321571432614,15507,10438,67.31153672534984,0.3133162274232278,480,820.7068180132821,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.133652782440187
STK,bus2059,500,1000,523000.0,38607.5639574049,15.976394987766753,2.077408192897546,0.0267192846521387,-0.703977230621944,15507,10443,67.343780228284,0.313155009908557,480,820.7068319293218,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.064782865842183
STK,bus2060,500,1000,523000.0,38607.56449474576,15.976394723763262,2.0774082033575705,0.028443202584356,-2.8909671426388637,15507,10450,67.38892113239181,0.312929305388018,480,820.7067418812459,6.1244292237442925,18.198630136986303,10.66095890410959,60.917808219178085,4.098173515981736,28.122173229853317
STK,bus2026,1000,1000,561900.0,37979.77061081634,17.732552007991963,2.078982422285649,-0.079808244222997,0.9045403454784287,15506,10449,67.3868180059332,0.3240872304655197,480,820.7068181304576,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.07584625085195
STK,bus2027,1000,1000,561900.0,37979.82330391138,17.732522105269716,2.0789783151514136,-0.0734480701412131,0.9663543242938374,15506,10450,67.39326712240424,0.3240549848831645,480,820.7068143868029,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.2778418858846
STK,bus2028,1000,1000,561900.0,37979.83021382744,17.732518183978396,2.078977743796658,-0.0721764744350754,0.6758258451851247,15506,10452,67.40616535534632,0.3239904937184541,480,820.7067418812363,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.06890060504277
STK,bus2029,1000,1000,561900.0,37979.83519871743,17.732515355116284,2.078977465471131,-0.0716242760991556,0.42814718210280245,15506,10448,67.38036888946213,0.324119476047875,480,820.7068143868029,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.09594737291336
STK,bus2030,1000,1000,561900.0,37979.8358437316,17.73251498907894,2.078977383756242,-0.0711435800268127,-0.3388017304560087,15506,10446,67.36747065652006,0.3241839672125854,480,820.7069555680904,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.043909192085263
STK,bus2031,1000,1000,561900.0,37979.837638792415,17.732513970404813,2.07897723042766,-0.0706591589959407,-3.1641043177272636,15506,10450,67.39326712240424,0.3240549848831645,480,820.7068027908497,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.000903042157493
STK,bus2032,1000,1000,561900.0,37979.8433563868,17.73251072574355,2.078976760102463,-0.0708966400534546,1.0406777457249048,15506,10447,67.3739197729911,0.3241517216302302,480,820.7068143868029,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.99922465483348
STK,bus2033,1000,1000,561900.0,37979.87959718673,17.732490159578443,2.0789737507050448,-0.0657041906091528,1.117312777202102,15506,10449,67.3868180059332,0.3240872304655197,480,820.7068180132821,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.878998080889385
STK,bus2034,1000,1000,561900.0,37979.879893177545,17.73248999160781,2.078973728383736,-0.0656825066055132,1.117061593884462,15506,10445,67.36102154004901,0.3242162127949407,480,820.7068143723469,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.076138627529144
STK,bus2035,1000,1000,561900.0,37979.899799349296,17.732478695140735,2.0789721123361566,-0.0627090735108024,1.196321965429647,15506,10448,67.38036888946213,0.324119476047875,480,820.7068143723469,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,28.09547294775645
STK,bus2036,1000,1000,561900.0,37979.92109705265,17.73246660901254,2.0789705334823245,-0.0596307592655866,1.280545214862085,15506,10444,67.35457242357798,0.3242484583772958,480,820.7068143723468,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.945305371284483
STK,bus2037,1000,1000,561900.0,37979.93076536301,17.73246112239545,2.0789696478809865,-0.0580546517747319,1.3647209063186863,15506,10450,67.39326712240424,0.3240549848831645,480,820.7068319293218,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.93622627655665
STK,bus2038,1000,1000,561900.0,37979.95517288166,17.732447271517294,2.0789678198106736,-0.0542777933906353,1.4516016531585554,15506,10442,67.34167419063589,0.3243129495420063,480,820.7068319293218,6.121004566210045,18.202054794520546,10.670091324200913,60.90867579908675,4.098173515981736,27.929525645573936
STK,bus2039,1000,1000,561900.0,37980.026969896266,17.732406527958045,2.0789612648729774,-0.0368939856309214,1.4831230151942412,15506,10446,67.36747065652006,0.3241839672125854,480,820.7068180132748,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.88398764133453
STK,bus2040,1000,1000,561900.0,37980.03467936362,17.732402152978327,2.078960568964735,-0.036299444767096,1.4827369788797409,15506,10444,67.35457242357798,0.3242484583772958,480,820.7068505451304,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.91139336824417
STK,bus2041,1000,1000,561900.0,37980.03465149736,17.732402168791914,2.078960559205791,-0.0362411907702426,1.4817663769797649,15506,10437,67.30942860828067,0.3244741774537824,480,820.7068469186565,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.96565314133962
STK,bus2042,1000,1000,561900.0,37980.03466945432,17.732402158601673,2.078960610107788,-0.0349818590098061,1.5334579087130535,15506,10442,67.34167419063589,0.3243129495420063,480,820.7068181304576,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.939208471775054
STK,bus2043,1000,1000,561900.0,37980.07264910948,17.732380605877804,2.0789576072645994,-0.0263711623038865,1.586118098573568,15506,10452,67.40616535534632,0.3239904937184541,480,820.7068027908497,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.977672612667085
STK,bus2044,1000,1000,561900.0,37980.145234246265,17.732339415328568,2.078951864925427,-0.0065063404828385,1.6415987258069,15507,10451,67.39536983297866,0.3240444713302924,480,820.7067418812494,6.122146118721461,18.200913242009133,10.670091324200913,60.90867579908675,4.098173515981736,27.95455369949341
